timestamp,oracle_type,ticker,action,price_cents,quantity,spot_price,expected_value
2026-02-26T21:06:16.548568+00:00,crypto,KXBTC-26FEB2617-B66750,cancel_replace_yes,8,1,67436.0,0.014755338716187602
2026-02-26T21:06:24.977381+00:00,crypto,KXBTC-26FEB2617-B66750,cancel_replace_yes,9,1,67436.0,0.02523496096020338
2026-02-26T21:06:49.549584+00:00,crypto,KXBTC-26FEB2617-B66750,cancel_replace_yes,11,1,67436.0,0.008305787201628815
2026-02-26T21:07:21.827799+00:00,crypto,KXBTC-26FEB2617-B66750,cancel_replace_yes,14,1,67436.0,0.003711953964805795
2026-02-26T21:07:21.879678+00:00,nba,KXNBAGAME-26FEB26CHAIND-IND,cancel_replace_yes,13,1,0.135,0.2352
2026-02-26T21:07:30.019921+00:00,crypto,KXBTC-26FEB2617-B66750,cancel_replace_yes,12,1,67436.0,0.012035159836656593
2026-02-26T21:08:08.923923+00:00,nba,KXNBAGAME-26FEB26CHAIND-IND,cancel_replace_yes,14,1,0.14,0.22522499999999998
2026-02-26T21:24:53.199779+00:00,nhl,KXNHLGAME-26FEB26PHINYR-NYR,post_yes,56,1,,
2026-02-26T21:24:53.225127+00:00,nhl,KXNHLGAME-26FEB26PHINYR-PHI,post_yes,43,1,,
2026-02-26T21:28:17.032938+00:00,crypto,KXBTC-26FEB2617-B68250,cancel_replace_yes,2,1,67402.0,0.015822683253777663
2026-02-26T21:28:31.993689+00:00,crypto,KXBTC-26FEB2617-B68250,cancel_replace_yes,3,1,67402.0,0.0059217046667256745
2026-02-26T21:32:51.450335+00:00,crypto,KXBTC-26FEB2617-B68250,cancel_replace_yes,2,1,67492.0,0.006707108239096862
2026-02-26T23:04:55.513703+00:00,nba,KXNBAGAME-26FEB26CHAIND-CHA,post_yes,50,1,,
2026-02-26T23:04:55.533800+00:00,nba,KXNBAGAME-26FEB26MIAPHI-MIA,post_yes,50,1,,
2026-02-26T23:04:55.552335+00:00,nhl,KXNHLGAME-26FEB26PHINYR-NYR,post_yes,50,1,,
2026-02-26T23:04:58.452733+00:00,nba,KXNBAGAME-26FEB26CHAIND-CHA,cancel_replace_yes,86,1,0.865,0.014400000000000015
2026-02-26T23:04:58.834916+00:00,nba,KXNBAGAME-26FEB26MIAPHI-MIA,cancel_replace_yes,44,1,0.44,0.015435000000000016
2026-02-26T23:39:01.802509+00:00,nba,KXNBAGAME-26FEB26CHAIND-CHA,post_yes,50,1,,
2026-02-26T23:39:01.833801+00:00,nba,KXNBAGAME-26FEB26MIAPHI-MIA,post_yes,50,1,,
2026-02-26T23:39:01.860515+00:00,nhl,KXNHLGAME-26FEB26PHINYR-NYR,post_yes,50,1,,
2026-02-26T23:39:04.918395+00:00,nba,KXNBAGAME-26FEB26CHAIND-CHA,cancel_replace_yes,79,1,0.855,0.012945204614687492
2026-02-26T23:39:04.950489+00:00,nba,KXNBAGAME-26FEB26MIAPHI-MIA,cancel_replace_yes,39,1,0.445,0.012712075329479
2026-02-26T23:39:05.348882+00:00,nhl,KXNHLGAME-26FEB26PHINYR-NYR,cancel_replace_yes,51,1,0.575,0.011976027515063055
2026-02-26T23:39:48.644920+00:00,nba,KXNBAGAME-26FEB26CHAIND-CHA,post_yes,50,1,,
2026-02-26T23:39:48.676361+00:00,nba,KXNBAGAME-26FEB26MIAPHI-MIA,post_yes,50,1,,
2026-02-26T23:39:48.695516+00:00,nhl,KXNHLGAME-26FEB26PHINYR-NYR,post_yes,50,1,,
2026-02-26T23:39:51.538401+00:00,nba,KXNBAGAME-26FEB26CHAIND-CHA,cancel_replace_yes,79,1,0.855,0.012945204614687492
2026-02-26T23:39:51.565756+00:00,nba,KXNBAGAME-26FEB26MIAPHI-MIA,cancel_replace_yes,39,1,0.445,0.012712075329479
2026-02-26T23:39:51.971436+00:00,nhl,KXNHLGAME-26FEB26PHINYR-NYR,cancel_replace_yes,51,1,0.575,0.011976027515063055
2026-02-26T23:44:54.157491+00:00,nba,KXNBAGAME-26FEB26CHAIND-CHA,post_yes,50,1,,
2026-02-26T23:44:54.185358+00:00,nba,KXNBAGAME-26FEB26MIAPHI-MIA,post_yes,50,1,,
2026-02-26T23:44:54.207043+00:00,nhl,KXNHLGAME-26FEB26PHINYR-NYR,post_yes,50,1,,
2026-02-26T23:44:57.188113+00:00,nba,KXNBAGAME-26FEB26CHAIND-CHA,cancel_replace_yes,79,1,0.855,0.012797584097395193
2026-02-26T23:44:57.225749+00:00,nba,KXNBAGAME-26FEB26MIAPHI-MIA,cancel_replace_yes,39,1,0.445,0.012600187217590882
2026-02-26T23:47:59.717738+00:00,nhl,KXNHLGAME-26FEB26PHINYR-NYR,cancel_replace_yes,51,1,0.575,0.011976027515063055
2026-02-26T23:48:19.607864+00:00,nba,KXNBAGAME-26FEB26CHAIND-CHA,cancel_replace_yes,79,1,0.845,0.012139535400146059
2026-02-26T23:48:19.635765+00:00,nba,KXNBAGAME-26FEB26MIAPHI-MIA,cancel_replace_yes,39,1,0.445,0.012438122478206566
2026-02-26T23:48:20.008105+00:00,nhl,KXNHLGAME-26FEB26PHINYR-NYR,cancel_replace_yes,51,1,0.575,0.011976027515063055
2026-02-26T23:54:03.130437+00:00,nba,KXNBAGAME-26FEB26CHAIND-CHA,cancel_replace_yes,78,1,0.835,0.012991558979708162
2026-02-27T00:12:12.477336+00:00,nba,KXNBAGAME-26FEB26CHAIND-CHA,cancel_replace_yes,77,1,0.815,0.01155553856586725
2026-02-27T00:14:49.156764+00:00,nba,KXNBAGAME-26FEB26CHAIND-CHA,cancel_replace_yes,76,1,0.765,0.03721476950897934
2026-02-27T00:15:13.331805+00:00,nba,KXNBAGAME-26FEB26CHAIND-CHA,cancel_replace_yes,73,1,0.765,0.013302026493719326
2026-02-27T00:15:13.341179+00:00,nba,KXNBAGAME-26FEB26MIAPHI-MIA,cancel_replace_yes,38,1,0.435,0.012818677419932908
2026-02-27T00:16:30.598136+00:00,nba,KXNBAGAME-26FEB26MIAPHI-MIA,cancel_replace_yes,37,1,0.375,0.04058313978648776
2026-02-27T00:24:15.384653+00:00,nba,KXNBAGAME-26FEB26CHAIND-CHA,cancel_replace_yes,78,1,0.855,0.013365781643266551
2026-02-27T00:27:16.107727+00:00,nba,KXNBAGAME-26FEB26CHAIND-CHA,cancel_replace_yes,80,1,0.87,0.011675626592901436
2026-02-27T01:15:37.499712+00:00,nhl,KXNHLGAME-26FEB26PHINYR-NYR,cancel_replace_yes,50,1,0.565,0.0137868289358769
